"value","year","month","type","date"
0.110136342667075,1957,11,"deflator","1957-11-01"
0.110368943179571,1957,12,"deflator","1957-12-01"
0.111027977964978,1958,1,"deflator","1958-01-01"
0.111260578477475,1958,2,"deflator","1958-02-01"
0.111919613262881,1958,3,"deflator","1958-03-01"
0.11219098052746,1958,4,"deflator","1958-04-01"
0.11219098052746,1958,5,"deflator","1958-05-01"
0.112074680271212,1958,6,"deflator","1958-06-01"
0.111997146767047,1958,7,"deflator","1958-07-01"
0.11219098052746,1958,8,"deflator","1958-08-01"
0.112074680271212,1958,9,"deflator","1958-09-01"
0.112074680271212,1958,10,"deflator","1958-10-01"
0.112229747279543,1958,11,"deflator","1958-11-01"
0.112307280783709,1958,12,"deflator","1958-12-01"
0.11246234779204,1959,1,"deflator","1959-01-01"
0.112423581039957,1959,2,"deflator","1959-02-01"
0.112307280783709,1959,3,"deflator","1959-03-01"
0.112346047535791,1959,4,"deflator","1959-04-01"
0.112578648048288,1959,5,"deflator","1959-05-01"
0.112850015312867,1959,6,"deflator","1959-06-01"
0.113005082321198,1959,7,"deflator","1959-07-01"
0.113121382577446,1959,8,"deflator","1959-08-01"
0.113392749842025,1959,9,"deflator","1959-09-01"
0.113780417362853,1959,10,"deflator","1959-10-01"
0.113780417362853,1959,11,"deflator","1959-11-01"
0.114013017875349,1959,12,"deflator","1959-12-01"
0.113857950867018,1960,1,"deflator","1960-01-01"
0.114013017875349,1960,2,"deflator","1960-02-01"
0.114013017875349,1960,3,"deflator","1960-03-01"
0.114516985652425,1960,4,"deflator","1960-04-01"
0.114633285908673,1960,5,"deflator","1960-05-01"
0.114788352917004,1960,6,"deflator","1960-06-01"
0.114555752404508,1960,7,"deflator","1960-07-01"
0.114788352917004,1960,8,"deflator","1960-08-01"
0.114788352917004,1960,9,"deflator","1960-09-01"
0.115331087446163,1960,10,"deflator","1960-10-01"
0.115447387702411,1960,11,"deflator","1960-11-01"
0.115563687958659,1960,12,"deflator","1960-12-01"
0.115679988214907,1961,1,"deflator","1961-01-01"
0.115679988214907,1961,2,"deflator","1961-02-01"
0.115679988214907,1961,3,"deflator","1961-03-01"
0.115563687958659,1961,4,"deflator","1961-04-01"
0.115679988214907,1961,5,"deflator","1961-05-01"
0.115679988214907,1961,6,"deflator","1961-06-01"
0.115990122231569,1961,7,"deflator","1961-07-01"
0.116067655735735,1961,8,"deflator","1961-08-01"
0.116222722744066,1961,9,"deflator","1961-09-01"
0.116222722744066,1961,10,"deflator","1961-10-01"
0.116222722744066,1961,11,"deflator","1961-11-01"
0.116339023000314,1961,12,"deflator","1961-12-01"
0.116455323256562,1962,1,"deflator","1962-01-01"
0.116726690521141,1962,2,"deflator","1962-02-01"
0.116959291033638,1962,3,"deflator","1962-03-01"
0.117114358041969,1962,4,"deflator","1962-04-01"
0.117230658298217,1962,5,"deflator","1962-05-01"
0.117114358041969,1962,6,"deflator","1962-06-01"
0.117153124794052,1962,7,"deflator","1962-07-01"
0.117385725306548,1962,8,"deflator","1962-08-01"
0.117928459835707,1962,9,"deflator","1962-09-01"
0.117773392827376,1962,10,"deflator","1962-10-01"
0.117773392827376,1962,11,"deflator","1962-11-01"
0.117773392827376,1962,12,"deflator","1962-12-01"
0.118005993339872,1963,1,"deflator","1963-01-01"
0.118161060348203,1963,2,"deflator","1963-02-01"
0.118277360604451,1963,3,"deflator","1963-03-01"
0.118161060348203,1963,4,"deflator","1963-04-01"
0.118277360604451,1963,5,"deflator","1963-05-01"
0.118665028125279,1963,6,"deflator","1963-06-01"
0.118975162141941,1963,7,"deflator","1963-07-01"
0.119207762654437,1963,8,"deflator","1963-08-01"
0.119091462398189,1963,9,"deflator","1963-09-01"
0.119207762654437,1963,10,"deflator","1963-10-01"
0.119324062910685,1963,11,"deflator","1963-11-01"
0.119711730431513,1963,12,"deflator","1963-12-01"
0.119944330944009,1964,1,"deflator","1964-01-01"
0.119828030687761,1964,2,"deflator","1964-02-01"
0.119944330944009,1964,3,"deflator","1964-03-01"
0.119983097696092,1964,4,"deflator","1964-04-01"
0.12009939795234,1964,5,"deflator","1964-05-01"
0.120215698208588,1964,6,"deflator","1964-06-01"
0.120254464960671,1964,7,"deflator","1964-07-01"
0.120370765216919,1964,8,"deflator","1964-08-01"
0.120487065473168,1964,9,"deflator","1964-09-01"
0.120642132481499,1964,10,"deflator","1964-10-01"
0.120991033250243,1964,11,"deflator","1964-11-01"
0.121146100258574,1964,12,"deflator","1964-12-01"
0.121262400514822,1965,1,"deflator","1965-01-01"
0.121262400514822,1965,2,"deflator","1965-02-01"
0.121378700771071,1965,3,"deflator","1965-03-01"
0.12165006803565,1965,4,"deflator","1965-04-01"
0.122037735556477,1965,5,"deflator","1965-05-01"
0.122541703333553,1965,6,"deflator","1965-06-01"
0.122425403077305,1965,7,"deflator","1965-07-01"
0.122309102821057,1965,8,"deflator","1965-08-01"
0.122580470085636,1965,9,"deflator","1965-09-01"
0.122696770341884,1965,10,"deflator","1965-10-01"
0.123084437862711,1965,11,"deflator","1965-11-01"
0.123472105383539,1965,12,"deflator","1965-12-01"
0.123588405639787,1966,1,"deflator","1966-01-01"
0.124363740681442,1966,2,"deflator","1966-02-01"
0.124751408202269,1966,3,"deflator","1966-03-01"
0.125139075723097,1966,4,"deflator","1966-04-01"
0.125410442987676,1966,5,"deflator","1966-05-01"
0.125526743243924,1966,6,"deflator","1966-06-01"
0.125798110508504,1966,7,"deflator","1966-07-01"
0.126573445550158,1966,8,"deflator","1966-08-01"
0.126961113070986,1966,9,"deflator","1966-09-01"
0.127348780591813,1966,10,"deflator","1966-10-01"
0.127465080848061,1966,11,"deflator","1966-11-01"
0.127620147856392,1966,12,"deflator","1966-12-01"
0.127542614352227,1967,1,"deflator","1967-01-01"
0.127930281873054,1967,2,"deflator","1967-02-01"
0.127930281873054,1967,3,"deflator","1967-03-01"
0.128317949393882,1967,4,"deflator","1967-04-01"
0.128317949393882,1967,5,"deflator","1967-05-01"
0.129093284435537,1967,6,"deflator","1967-06-01"
0.129480951956364,1967,7,"deflator","1967-07-01"
0.129868619477192,1967,8,"deflator","1967-08-01"
0.130256286998019,1967,9,"deflator","1967-09-01"
0.130643954518846,1967,10,"deflator","1967-10-01"
0.131419289560501,1967,11,"deflator","1967-11-01"
0.131806957081329,1967,12,"deflator","1967-12-01"
0.132194624602156,1968,1,"deflator","1968-01-01"
0.132582292122984,1968,2,"deflator","1968-02-01"
0.132969959643811,1968,3,"deflator","1968-03-01"
0.133357627164639,1968,4,"deflator","1968-04-01"
0.133745294685466,1968,5,"deflator","1968-05-01"
0.134520629727121,1968,6,"deflator","1968-06-01"
0.135295964768776,1968,7,"deflator","1968-07-01"
0.135683632289603,1968,8,"deflator","1968-08-01"
0.136071299810431,1968,9,"deflator","1968-09-01"
0.136846634852085,1968,10,"deflator","1968-10-01"
0.137234302372913,1968,11,"deflator","1968-11-01"
0.138009637414568,1968,12,"deflator","1968-12-01"
0.138397304935395,1969,1,"deflator","1969-01-01"
0.138784972456223,1969,2,"deflator","1969-02-01"
0.139947975018705,1969,3,"deflator","1969-03-01"
0.14072331006036,1969,4,"deflator","1969-04-01"
0.141110977581187,1969,5,"deflator","1969-05-01"
0.141886312622842,1969,6,"deflator","1969-06-01"
0.142661647664497,1969,7,"deflator","1969-07-01"
0.143049315185324,1969,8,"deflator","1969-08-01"
0.143824650226979,1969,9,"deflator","1969-09-01"
0.144599985268634,1969,10,"deflator","1969-10-01"
0.145375320310289,1969,11,"deflator","1969-11-01"
0.146150655351944,1969,12,"deflator","1969-12-01"
0.146925990393599,1970,1,"deflator","1970-01-01"
0.147701325435254,1970,2,"deflator","1970-02-01"
0.148476660476909,1970,3,"deflator","1970-03-01"
0.149251995518563,1970,4,"deflator","1970-04-01"
0.149639663039391,1970,5,"deflator","1970-05-01"
0.150414998081046,1970,6,"deflator","1970-06-01"
0.150802665601873,1970,7,"deflator","1970-07-01"
0.151190333122701,1970,8,"deflator","1970-08-01"
0.151965668164356,1970,9,"deflator","1970-09-01"
0.15274100320601,1970,10,"deflator","1970-10-01"
0.153516338247665,1970,11,"deflator","1970-11-01"
0.15429167328932,1970,12,"deflator","1970-12-01"
0.154679340810148,1971,1,"deflator","1971-01-01"
0.154679340810148,1971,2,"deflator","1971-02-01"
0.155067008330975,1971,3,"deflator","1971-03-01"
0.155454675851802,1971,4,"deflator","1971-04-01"
0.156230010893457,1971,5,"deflator","1971-05-01"
0.157005345935112,1971,6,"deflator","1971-06-01"
0.15739301345594,1971,7,"deflator","1971-07-01"
0.157780680976767,1971,8,"deflator","1971-08-01"
0.158168348497595,1971,9,"deflator","1971-09-01"
0.158556016018422,1971,10,"deflator","1971-10-01"
0.158943683539249,1971,11,"deflator","1971-11-01"
0.159331351060077,1971,12,"deflator","1971-12-01"
0.159719018580904,1972,1,"deflator","1972-01-01"
0.160494353622559,1972,2,"deflator","1972-02-01"
0.160494353622559,1972,3,"deflator","1972-03-01"
0.160882021143387,1972,4,"deflator","1972-04-01"
0.161269688664214,1972,5,"deflator","1972-05-01"
0.161657356185041,1972,6,"deflator","1972-06-01"
0.162045023705869,1972,7,"deflator","1972-07-01"
0.162432691226696,1972,8,"deflator","1972-08-01"
0.163208026268351,1972,9,"deflator","1972-09-01"
0.163595693789179,1972,10,"deflator","1972-10-01"
0.164371028830834,1972,11,"deflator","1972-11-01"
0.164758696351661,1972,12,"deflator","1972-12-01"
0.165534031393316,1973,1,"deflator","1973-01-01"
0.166697033955798,1973,2,"deflator","1973-02-01"
0.168247704039108,1973,3,"deflator","1973-03-01"
0.16941070660159,1973,4,"deflator","1973-04-01"
0.170186041643245,1973,5,"deflator","1973-05-01"
0.171349044205727,1973,6,"deflator","1973-06-01"
0.171349044205727,1973,7,"deflator","1973-07-01"
0.174450384372347,1973,8,"deflator","1973-08-01"
0.175225719414002,1973,9,"deflator","1973-09-01"
0.176776389497312,1973,10,"deflator","1973-10-01"
0.177939392059794,1973,11,"deflator","1973-11-01"
0.179490062143104,1973,12,"deflator","1973-12-01"
0.181428399747241,1974,1,"deflator","1974-01-01"
0.183366737351378,1974,2,"deflator","1974-02-01"
0.185305074955515,1974,3,"deflator","1974-03-01"
0.186468077517997,1974,4,"deflator","1974-04-01"
0.188406415122135,1974,5,"deflator","1974-05-01"
0.189957085205444,1974,6,"deflator","1974-06-01"
0.191120087767927,1974,7,"deflator","1974-07-01"
0.193446092892891,1974,8,"deflator","1974-08-01"
0.196159765538683,1974,9,"deflator","1974-09-01"
0.197710435621993,1974,10,"deflator","1974-10-01"
0.19964877322613,1974,11,"deflator","1974-11-01"
0.20119944330944,1974,12,"deflator","1974-12-01"
0.20275011339275,1975,1,"deflator","1975-01-01"
0.203913115955232,1975,2,"deflator","1975-02-01"
0.204688450996887,1975,3,"deflator","1975-03-01"
0.205463786038542,1975,4,"deflator","1975-04-01"
0.205851453559369,1975,5,"deflator","1975-05-01"
0.207402123642679,1975,6,"deflator","1975-06-01"
0.209340461246816,1975,7,"deflator","1975-07-01"
0.210115796288471,1975,8,"deflator","1975-08-01"
0.211666466371781,1975,9,"deflator","1975-09-01"
0.212829468934263,1975,10,"deflator","1975-10-01"
0.214380139017573,1975,11,"deflator","1975-11-01"
0.215543141580055,1975,12,"deflator","1975-12-01"
0.21631847662171,1976,1,"deflator","1976-01-01"
0.216706144142538,1976,2,"deflator","1976-02-01"
0.217093811663365,1976,3,"deflator","1976-03-01"
0.217481479184192,1976,4,"deflator","1976-04-01"
0.218644481746675,1976,5,"deflator","1976-05-01"
0.219807484309157,1976,6,"deflator","1976-06-01"
0.220970486871639,1976,7,"deflator","1976-07-01"
0.222133489434122,1976,8,"deflator","1976-08-01"
0.223296491996604,1976,9,"deflator","1976-09-01"
0.224459494559086,1976,10,"deflator","1976-10-01"
0.225234829600741,1976,11,"deflator","1976-11-01"
0.226397832163224,1976,12,"deflator","1976-12-01"
0.227560834725706,1977,1,"deflator","1977-01-01"
0.22988683985067,1977,2,"deflator","1977-02-01"
0.231049842413153,1977,3,"deflator","1977-03-01"
0.232600512496463,1977,4,"deflator","1977-04-01"
0.233375847538117,1977,5,"deflator","1977-05-01"
0.2345388501006,1977,6,"deflator","1977-06-01"
0.235701852663082,1977,7,"deflator","1977-07-01"
0.236864855225564,1977,8,"deflator","1977-08-01"
0.237640190267219,1977,9,"deflator","1977-09-01"
0.238803192829702,1977,10,"deflator","1977-10-01"
0.240353862913011,1977,11,"deflator","1977-11-01"
0.241516865475494,1977,12,"deflator","1977-12-01"
0.243067535558803,1978,1,"deflator","1978-01-01"
0.244230538121286,1978,2,"deflator","1978-02-01"
0.245781208204595,1978,3,"deflator","1978-03-01"
0.247719545808733,1978,4,"deflator","1978-04-01"
0.250045550933697,1978,5,"deflator","1978-05-01"
0.251983888537834,1978,6,"deflator","1978-06-01"
0.253922226141972,1978,7,"deflator","1978-07-01"
0.255472896225281,1978,8,"deflator","1978-08-01"
0.257798901350246,1978,9,"deflator","1978-09-01"
0.260124906475211,1978,10,"deflator","1978-10-01"
0.26167557655852,1978,11,"deflator","1978-11-01"
0.26322624664183,1978,12,"deflator","1978-12-01"
0.265552251766795,1979,1,"deflator","1979-01-01"
0.268265924412587,1979,2,"deflator","1979-02-01"
0.270979597058379,1979,3,"deflator","1979-03-01"
0.273693269704171,1979,4,"deflator","1979-04-01"
0.27679460987079,1979,5,"deflator","1979-05-01"
0.27989595003741,1979,6,"deflator","1979-06-01"
0.282997290204029,1979,7,"deflator","1979-07-01"
0.285710962849822,1979,8,"deflator","1979-08-01"
0.288424635495614,1979,9,"deflator","1979-09-01"
0.291525975662233,1979,10,"deflator","1979-10-01"
0.294627315828853,1979,11,"deflator","1979-11-01"
0.2981163235163,1979,12,"deflator","1979-12-01"
0.302380666245401,1980,1,"deflator","1980-01-01"
0.306257341453676,1980,2,"deflator","1980-02-01"
0.310521684182777,1980,3,"deflator","1980-03-01"
0.313623024349397,1980,4,"deflator","1980-04-01"
0.316724364516017,1980,5,"deflator","1980-05-01"
0.319825704682636,1980,6,"deflator","1980-06-01"
0.320213372203463,1980,7,"deflator","1980-07-01"
0.322539377328428,1980,8,"deflator","1980-08-01"
0.32525304997422,1980,9,"deflator","1980-09-01"
0.32835439014084,1980,10,"deflator","1980-10-01"
0.331843397828287,1980,11,"deflator","1980-11-01"
0.334944737994906,1980,12,"deflator","1980-12-01"
0.338046078161526,1981,1,"deflator","1981-01-01"
0.341147418328145,1981,2,"deflator","1981-02-01"
0.34347342345311,1981,3,"deflator","1981-03-01"
0.345411761057247,1981,4,"deflator","1981-04-01"
0.347737766182212,1981,5,"deflator","1981-05-01"
0.350839106348831,1981,6,"deflator","1981-06-01"
0.354715781557105,1981,7,"deflator","1981-07-01"
0.357429454202897,1981,8,"deflator","1981-08-01"
0.360918461890344,1981,9,"deflator","1981-09-01"
0.362081464452827,1981,10,"deflator","1981-10-01"
0.363632134536136,1981,11,"deflator","1981-11-01"
0.364795137098619,1981,12,"deflator","1981-12-01"
0.365958139661101,1982,1,"deflator","1982-01-01"
0.367121142223583,1982,2,"deflator","1982-02-01"
0.367121142223583,1982,3,"deflator","1982-03-01"
0.368284144786066,1982,4,"deflator","1982-04-01"
0.371773152473513,1982,5,"deflator","1982-05-01"
0.376037495202614,1982,6,"deflator","1982-06-01"
0.377975832806752,1982,7,"deflator","1982-07-01"
0.378751167848407,1982,8,"deflator","1982-08-01"
0.378751167848407,1982,9,"deflator","1982-09-01"
0.380301837931716,1982,10,"deflator","1982-10-01"
0.379914170410889,1982,11,"deflator","1982-11-01"
0.378751167848407,1982,12,"deflator","1982-12-01"
0.379526502890061,1983,1,"deflator","1983-01-01"
0.379914170410889,1983,2,"deflator","1983-02-01"
0.380301837931716,1983,3,"deflator","1983-03-01"
0.383015510577508,1983,4,"deflator","1983-04-01"
0.384566180660818,1983,5,"deflator","1983-05-01"
0.385341515702473,1983,6,"deflator","1983-06-01"
0.386892185785783,1983,7,"deflator","1983-07-01"
0.388055188348265,1983,8,"deflator","1983-08-01"
0.389218190910747,1983,9,"deflator","1983-09-01"
0.390768860994057,1983,10,"deflator","1983-10-01"
0.391931863556539,1983,11,"deflator","1983-11-01"
0.393094866119022,1983,12,"deflator","1983-12-01"
0.395808538764814,1984,1,"deflator","1984-01-01"
0.397746876368951,1984,2,"deflator","1984-02-01"
0.398909878931433,1984,3,"deflator","1984-03-01"
0.400460549014743,1984,4,"deflator","1984-04-01"
0.401235884056398,1984,5,"deflator","1984-05-01"
0.402011219098053,1984,6,"deflator","1984-06-01"
0.403561889181362,1984,7,"deflator","1984-07-01"
0.404724891743845,1984,8,"deflator","1984-08-01"
0.405887894306327,1984,9,"deflator","1984-09-01"
0.407438564389637,1984,10,"deflator","1984-10-01"
0.408213899431292,1984,11,"deflator","1984-11-01"
0.408989234472947,1984,12,"deflator","1984-12-01"
0.409764569514602,1985,1,"deflator","1985-01-01"
0.412090574639566,1985,2,"deflator","1985-02-01"
0.414028912243703,1985,3,"deflator","1985-03-01"
0.414804247285358,1985,4,"deflator","1985-04-01"
0.415579582327013,1985,5,"deflator","1985-05-01"
0.416742584889495,1985,6,"deflator","1985-06-01"
0.41751791993115,1985,7,"deflator","1985-07-01"
0.418293254972805,1985,8,"deflator","1985-08-01"
0.41906859001446,1985,9,"deflator","1985-09-01"
0.42061926009777,1985,10,"deflator","1985-10-01"
0.422557597701907,1985,11,"deflator","1985-11-01"
0.424495935306044,1985,12,"deflator","1985-12-01"
0.426046605389354,1986,1,"deflator","1986-01-01"
0.425271270347699,1986,2,"deflator","1986-02-01"
0.422945265222734,1986,3,"deflator","1986-03-01"
0.421394595139425,1986,4,"deflator","1986-04-01"
0.422557597701907,1986,5,"deflator","1986-05-01"
0.424108267785217,1986,6,"deflator","1986-06-01"
0.424495935306044,1986,7,"deflator","1986-07-01"
0.424883602826872,1986,8,"deflator","1986-08-01"
0.426434272910181,1986,9,"deflator","1986-09-01"
0.427209607951836,1986,10,"deflator","1986-10-01"
0.427984942993491,1986,11,"deflator","1986-11-01"
0.429535613076801,1986,12,"deflator","1986-12-01"
0.431861618201765,1987,1,"deflator","1987-01-01"
0.433412288285075,1987,2,"deflator","1987-02-01"
0.434962958368385,1987,3,"deflator","1987-03-01"
0.436901295972522,1987,4,"deflator","1987-04-01"
0.438064298535005,1987,5,"deflator","1987-05-01"
0.440002636139142,1987,6,"deflator","1987-06-01"
0.441165638701624,1987,7,"deflator","1987-07-01"
0.443103976305761,1987,8,"deflator","1987-08-01"
0.444654646389071,1987,9,"deflator","1987-09-01"
0.445817648951553,1987,10,"deflator","1987-10-01"
0.447368319034863,1987,11,"deflator","1987-11-01"
0.448143654076518,1987,12,"deflator","1987-12-01"
0.449694324159828,1988,1,"deflator","1988-01-01"
0.450469659201483,1988,2,"deflator","1988-02-01"
0.451632661763965,1988,3,"deflator","1988-03-01"
0.454346334409757,1988,4,"deflator","1988-04-01"
0.455509336972239,1988,5,"deflator","1988-05-01"
0.457447674576376,1988,6,"deflator","1988-06-01"
0.459386012180514,1988,7,"deflator","1988-07-01"
0.461324349784651,1988,8,"deflator","1988-08-01"
0.463262687388788,1988,9,"deflator","1988-09-01"
0.464813357472098,1988,10,"deflator","1988-10-01"
0.466364027555407,1988,11,"deflator","1988-11-01"
0.467914697638717,1988,12,"deflator","1988-12-01"
0.469853035242854,1989,1,"deflator","1989-01-01"
0.471403705326164,1989,2,"deflator","1989-02-01"
0.473729710451129,1989,3,"deflator","1989-03-01"
0.477218718138576,1989,4,"deflator","1989-04-01"
0.47954472326354,1989,5,"deflator","1989-05-01"
0.48109539334685,1989,6,"deflator","1989-06-01"
0.48264606343016,1989,7,"deflator","1989-07-01"
0.48264606343016,1989,8,"deflator","1989-08-01"
0.483809065992642,1989,9,"deflator","1989-09-01"
0.486135071117607,1989,10,"deflator","1989-10-01"
0.488073408721744,1989,11,"deflator","1989-11-01"
0.489624078805054,1989,12,"deflator","1989-12-01"
0.494276089054983,1990,1,"deflator","1990-01-01"
0.49621442665912,1990,2,"deflator","1990-02-01"
0.498540431784085,1990,3,"deflator","1990-03-01"
0.499703434346567,1990,4,"deflator","1990-04-01"
0.500478769388222,1990,5,"deflator","1990-05-01"
0.503580109554841,1990,6,"deflator","1990-06-01"
0.505906114679806,1990,7,"deflator","1990-07-01"
0.510170457408908,1990,8,"deflator","1990-08-01"
0.513659465096355,1990,9,"deflator","1990-09-01"
0.517148472783802,1990,10,"deflator","1990-10-01"
0.518311475346284,1990,11,"deflator","1990-11-01"
0.520249812950421,1990,12,"deflator","1990-12-01"
0.522188150554558,1991,1,"deflator","1991-01-01"
0.522575818075386,1991,2,"deflator","1991-02-01"
0.522575818075386,1991,3,"deflator","1991-03-01"
0.523738820637868,1991,4,"deflator","1991-04-01"
0.525677158242005,1991,5,"deflator","1991-05-01"
0.527227828325315,1991,6,"deflator","1991-06-01"
0.52800316336697,1991,7,"deflator","1991-07-01"
0.52955383345028,1991,8,"deflator","1991-08-01"
0.53110450353359,1991,9,"deflator","1991-09-01"
0.531879838575244,1991,10,"deflator","1991-10-01"
0.534205843700209,1991,11,"deflator","1991-11-01"
0.535756513783519,1991,12,"deflator","1991-12-01"
0.536144181304346,1992,1,"deflator","1992-01-01"
0.537307183866829,1992,2,"deflator","1992-02-01"
0.539245521470966,1992,3,"deflator","1992-03-01"
0.540408524033448,1992,4,"deflator","1992-04-01"
0.54157152659593,1992,5,"deflator","1992-05-01"
0.54312219667924,1992,6,"deflator","1992-06-01"
0.54467286676255,1992,7,"deflator","1992-07-01"
0.545835869325032,1992,8,"deflator","1992-08-01"
0.546998871887514,1992,9,"deflator","1992-09-01"
0.549324877012479,1992,10,"deflator","1992-10-01"
0.550875547095789,1992,11,"deflator","1992-11-01"
0.551650882137444,1992,12,"deflator","1992-12-01"
0.553589219741581,1993,1,"deflator","1993-01-01"
0.554752222304063,1993,2,"deflator","1993-02-01"
0.555527557345718,1993,3,"deflator","1993-03-01"
0.557465894949855,1993,4,"deflator","1993-04-01"
0.559016565033165,1993,5,"deflator","1993-05-01"
0.559404232553993,1993,6,"deflator","1993-06-01"
0.560179567595647,1993,7,"deflator","1993-07-01"
0.56134257015813,1993,8,"deflator","1993-08-01"
0.562117905199785,1993,9,"deflator","1993-09-01"
0.564443910324749,1993,10,"deflator","1993-10-01"
0.565994580408059,1993,11,"deflator","1993-11-01"
0.567157582970541,1993,12,"deflator","1993-12-01"
0.567157582970541,1994,1,"deflator","1994-01-01"
0.568708253053851,1994,2,"deflator","1994-02-01"
0.570258923137161,1994,3,"deflator","1994-03-01"
0.570646590657988,1994,4,"deflator","1994-04-01"
0.57180959322047,1994,5,"deflator","1994-05-01"
0.57336026330378,1994,6,"deflator","1994-06-01"
0.575298600907917,1994,7,"deflator","1994-07-01"
0.577624606032882,1994,8,"deflator","1994-08-01"
0.578787608595364,1994,9,"deflator","1994-09-01"
0.579175276116192,1994,10,"deflator","1994-10-01"
0.580725946199502,1994,11,"deflator","1994-11-01"
0.581888948761984,1994,12,"deflator","1994-12-01"
0.583439618845294,1995,1,"deflator","1995-01-01"
0.584990288928603,1995,2,"deflator","1995-02-01"
0.586153291491086,1995,3,"deflator","1995-03-01"
0.58847929661605,1995,4,"deflator","1995-04-01"
0.589642299178533,1995,5,"deflator","1995-05-01"
0.590805301741015,1995,6,"deflator","1995-06-01"
0.59158063678267,1995,7,"deflator","1995-07-01"
0.592743639345152,1995,8,"deflator","1995-08-01"
0.593518974386807,1995,9,"deflator","1995-09-01"
0.595069644470117,1995,10,"deflator","1995-10-01"
0.595844979511772,1995,11,"deflator","1995-11-01"
0.596620314553426,1995,12,"deflator","1995-12-01"
0.599721654720046,1996,1,"deflator","1996-01-01"
0.600884657282528,1996,2,"deflator","1996-02-01"
0.602822994886665,1996,3,"deflator","1996-03-01"
0.60514900001163,1996,4,"deflator","1996-04-01"
0.606312002574112,1996,5,"deflator","1996-05-01"
0.607475005136595,1996,6,"deflator","1996-06-01"
0.608638007699077,1996,7,"deflator","1996-07-01"
0.609413342740732,1996,8,"deflator","1996-08-01"
0.611351680344869,1996,9,"deflator","1996-09-01"
0.613290017949006,1996,10,"deflator","1996-10-01"
0.615228355553143,1996,11,"deflator","1996-11-01"
0.616779025636453,1996,12,"deflator","1996-12-01"
0.617942028198936,1997,1,"deflator","1997-01-01"
0.619105030761418,1997,2,"deflator","1997-02-01"
0.619492698282245,1997,3,"deflator","1997-03-01"
0.619880365803073,1997,4,"deflator","1997-04-01"
0.619880365803073,1997,5,"deflator","1997-05-01"
0.621043368365555,1997,6,"deflator","1997-06-01"
0.62181870340721,1997,7,"deflator","1997-07-01"
0.62336937349052,1997,8,"deflator","1997-08-01"
0.624920043573829,1997,9,"deflator","1997-09-01"
0.626083046136312,1997,10,"deflator","1997-10-01"
0.626858381177967,1997,11,"deflator","1997-11-01"
0.627246048698794,1997,12,"deflator","1997-12-01"
0.628021383740449,1998,1,"deflator","1998-01-01"
0.628021383740449,1998,2,"deflator","1998-02-01"
0.628021383740449,1998,3,"deflator","1998-03-01"
0.628796718782104,1998,4,"deflator","1998-04-01"
0.630347388865414,1998,5,"deflator","1998-05-01"
0.631122723907068,1998,6,"deflator","1998-06-01"
0.632673393990378,1998,7,"deflator","1998-07-01"
0.633448729032033,1998,8,"deflator","1998-08-01"
0.633836396552861,1998,9,"deflator","1998-09-01"
0.63538706663617,1998,10,"deflator","1998-10-01"
0.636162401677825,1998,11,"deflator","1998-11-01"
0.637325404240307,1998,12,"deflator","1998-12-01"
0.63848840680279,1999,1,"deflator","1999-01-01"
0.63848840680279,1999,2,"deflator","1999-02-01"
0.638876074323617,1999,3,"deflator","1999-03-01"
0.643140417052719,1999,4,"deflator","1999-04-01"
0.643528084573546,1999,5,"deflator","1999-05-01"
0.643528084573546,1999,6,"deflator","1999-06-01"
0.646241757219338,1999,7,"deflator","1999-07-01"
0.647792427302648,1999,8,"deflator","1999-08-01"
0.65050609994844,1999,9,"deflator","1999-09-01"
0.651669102510923,1999,10,"deflator","1999-10-01"
0.652832105073405,1999,11,"deflator","1999-11-01"
0.654382775156715,1999,12,"deflator","1999-12-01"
0.656321112760852,2000,1,"deflator","2000-01-01"
0.659034785406644,2000,2,"deflator","2000-02-01"
0.662911460614918,2000,3,"deflator","2000-03-01"
0.662523793094091,2000,4,"deflator","2000-04-01"
0.663686795656573,2000,5,"deflator","2000-05-01"
0.667563470864847,2000,6,"deflator","2000-06-01"
0.669501808468985,2000,7,"deflator","2000-07-01"
0.669501808468985,2000,8,"deflator","2000-08-01"
0.672990816156432,2000,9,"deflator","2000-09-01"
0.674153818718914,2000,10,"deflator","2000-10-01"
0.675316821281396,2000,11,"deflator","2000-11-01"
0.676867491364706,2000,12,"deflator","2000-12-01"
0.68074416657298,2001,1,"deflator","2001-01-01"
0.68229483665629,2001,2,"deflator","2001-02-01"
0.682682504177118,2001,3,"deflator","2001-03-01"
0.6838455067396,2001,4,"deflator","2001-04-01"
0.687334514427047,2001,5,"deflator","2001-05-01"
0.688885184510357,2001,6,"deflator","2001-06-01"
0.687722181947874,2001,7,"deflator","2001-07-01"
0.687722181947874,2001,8,"deflator","2001-08-01"
0.690435854593666,2001,9,"deflator","2001-09-01"
0.688497516989529,2001,10,"deflator","2001-10-01"
0.688109849468702,2001,11,"deflator","2001-11-01"
0.687722181947874,2001,12,"deflator","2001-12-01"
0.688885184510357,2002,1,"deflator","2002-01-01"
0.690048187072839,2002,2,"deflator","2002-02-01"
0.691986524676976,2002,3,"deflator","2002-03-01"
0.695087864843596,2002,4,"deflator","2002-04-01"
0.69586319988525,2002,5,"deflator","2002-05-01"
0.696250867406078,2002,6,"deflator","2002-06-01"
0.697801537489388,2002,7,"deflator","2002-07-01"
0.699739875093525,2002,8,"deflator","2002-08-01"
